,date,time,temperature,relative_humidity,wind_speed,wind_direction,load,__fileposition__
25361,20181122,160000,-2.799999952316284,87,1," south-east                          ",25895,1369440
25362,20181122,170000,-3.5,89,1," north-east                          ",25477,1369494
25363,20181122,180000,-4.300000190734863,90,1," north-northeast                     ",25440,1369548
25364,20181122,190000,-4.699999809265137,91,1," north-east                          ",24937,1369602
25365,20181122,200000,-5.099999904632568,91,1," north-northeast                     ",24463,1369656
25366,20181122,210000,-4.5,89,2," north-east                          ",23525,1369710
25367,20181122,220000,-5.199999809265137,90,2," north-northeast                     ",22453,1369764
25368,20181122,230000,-6.0,91,1," east-northeast                      ",21932,1369818
25369,20181123,0,-6.300000190734863,93,1," north-east                          ",21578,1369872
25370,20181123,10000,-6.5,92,1," east-northeast                      ",21267,1369926
25371,20181123,20000,-6.5,93,1," east-southeast                      ",21266,1369980
25372,20181123,30000,-6.0,94,1," north-east                          ",21386,1370034
25373,20181123,40000,-5.800000190734863,96,1," north-northeast                     ",22171,1370088
25374,20181123,50000,-6.0,95,1," north-northeast                     ",23963,1370142
25375,20181123,60000,-6.300000190734863,94,1," east-northeast                      ",26163,1370196
25376,20181123,70000,-6.900000095367432,94,1," east                                ",26430,1370250
25377,20181123,80000,-6.599999904632568,95,1," east                                ",26309,1370304
25378,20181123,90000,-7.099999904632568,93,2," east-northeast                      ",26189,1370358
25379,20181123,100000,-6.900000095367432,93,2," north-northeast                     ",25941,1370412
25380,20181123,110000,-6.599999904632568,94,1," east-northeast                      ",25577,1370466
25381,20181123,120000,-6.099999904632568,94,1," east-northeast                      ",25307,1370520
25382,20181123,130000,-5.400000095367432,94,1," north-northeast                     ",25621,1370574
25383,20181123,140000,-5.0,94,0,"no-wind                              ",25835,1370628
25384,20181123,150000,-4.800000190734863,94,1," north-east                          ",26024,1370682
25385,20181123,160000,-4.900000095367432,94,1," north-east                          ",25913,1370736
25386,20181123,170000,-4.800000190734863,93,1," north-northeast                     ",25656,1370790
25387,20181123,180000,-4.900000095367432,92,1," north-northeast                     ",25230,1370844
25388,20181123,190000,-5.900000095367432,89,2," north-east                          ",24712,1370898
25389,20181123,200000,-6.199999809265137,91,1," east-northeast                      ",24315,1370952
25390,20181123,210000,-6.900000095367432,87,2," north-east                          ",23757,1371006
25391,20181123,220000,-8.100000381469727,88,1," north-east                          ",23057,1371060
25392,20181123,230000,-8.5,88,1," north-northeast                     ",22019,1371114
25393,20181124,0,-8.699999809265137,88,1," north                               ",21637,1371168
25394,20181124,10000,-8.5,88,2," north-northeast                     ",21465,1371222
25395,20181124,20000,-8.399999618530273,90,1," east-southeast                      ",21374,1371276
25396,20181124,30000,-7.900000095367432,91,1," west-southwest                      ",21397,1371330
25397,20181124,40000,-7.300000190734863,91,2," west                                ",21589,1371384
25398,20181124,50000,-7.400000095367432,91,1," west                                ",21984,1371438
25399,20181124,60000,-6.699999809265137,89,1," south-west                          ",22473,1371492
25400,20181124,70000,-6.699999809265137,91,1," west-northwest                      ",23259,1371546
25401,20181124,80000,-6.199999809265137,91,1," west-southwest                      ",24132,1371600
25402,20181124,90000,-5.599999904632568,92,1," west                                ",24481,1371654
25403,20181124,100000,-5.099999904632568,91,0,"no-wind                              ",24197,1371708
25404,20181124,110000,-2.599999904632568,89,1," south                               ",24092,1371762
25405,20181124,120000,-2.0,88,0,"no-wind                              ",23942,1371816
25406,20181124,130000,-1.299999952316284,86,1," east                                ",23866,1371870
25407,20181124,140000,-0.8999999761581421,86,1," north-northeast                     ",24020,1371924
25408,20181124,150000,1.5,69,3," north                               ",24505,1371978
25409,20181124,160000,1.5,68,3," north-northeast                     ",24598,1372032
25410,20181124,170000,1.700000047683716,62,3," north                               ",24381,1372086
25411,20181124,180000,0.699999988079071,69,4," north-northeast                     ",24058,1372140
25412,20181124,190000,0.300000011920929,70,5," north                               ",23641,1372194
25413,20181124,200000,0.2000000029802322,70,5," north-northeast                     ",23109,1372248
25414,20181124,210000,0.1000000014901161,68,6," north-northeast                     ",22690,1372302
25415,20181124,220000,0.0,70,5," north-northeast                     ",22170,1372356
25416,20181124,230000,-0.6000000238418579,72,3," north-northeast                     ",21799,1372410
25417,20181125,0,0.0,70,5," north-northeast                     ",21382,1372464
25418,20181125,10000,-0.2000000029802322,70,5," north-northeast                     ",21221,1372518
25419,20181125,20000,-0.4000000059604645,70,4," north-northeast                     ",21076,1372572
25420,20181125,30000,-0.6000000238418579,70,5," north-northeast                     ",21081,1372626
25421,20181125,40000,-1.200000047683716,73,2," north-northeast                     ",21223,1372680
25422,20181125,50000,-1.700000047683716,75,2," north                               ",21620,1372734
25423,20181125,60000,-0.8999999761581421,72,4," north                               ",21971,1372788
25424,20181125,70000,-1.299999952316284,74,4," north                               ",22568,1372842
25425,20181125,80000,0.5,64,3," north                               ",23293,1372896
25426,20181125,90000,0.300000011920929,66,2," north                               ",23843,1372950
25427,20181125,100000,0.300000011920929,68,2," north-northeast                     ",23824,1373004
25428,20181125,110000,1.0,67,2," north-northeast                     ",23642,1373058
25429,20181125,120000,1.5,64,2," north                               ",23625,1373112
25430,20181125,130000,1.299999952316284,70,1," north                               ",23789,1373166
25431,20181125,140000,0.8999999761581421,71,1," west                                ",24170,1373220
25432,20181125,150000,0.699999988079071,75,0,"no-wind                              ",24716,1373274
25433,20181125,160000,1.200000047683716,65,2," north-east                          ",24693,1373328
25434,20181125,170000,0.800000011920929,64,3," north                               ",24602,1373382
25435,20181125,180000,0.2000000029802322,63,4," north                               ",24502,1373436
25436,20181125,190000,0.2000000029802322,63,4," north-northwest                     ",24306,1373490
25437,20181125,200000,-0.8999999761581421,70,3," north-northwest                     ",23860,1373544
25438,20181125,210000,-2.0,74,1," north-northeast                     ",23268,1373598
25439,20181125,220000,-3.0,76,1," north-east                          ",22416,1373652
25440,20181125,230000,-3.299999952316284,79,1," north                               ",21769,1373706
25441,20181126,0,-4.099999904632568,82,2," north-east                          ",21376,1373760
25442,20181126,10000,-4.699999809265137,85,2," north-northeast                     ",21233,1373814
